web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,genre_names,spoken_languages,production_countries
https://www.nytimes.com/2022/02/23/movies/cyrano-review.html,Peter Dinklage wields pen and sword in a musical adaptation of the durable French romance.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Cyrano (Movie), rank: 2, major: N, name: persons, value: Wright, Joe, rank: 3, major: N, name: persons, value: Dinklage, Peter, rank: 4, major: N, name: persons, value: Bennett, Haley, rank: 5, major: N, name: persons, value: Harrison, Kelvin Jr, rank: 6, major: N, name: persons, value: Berninger, Matt, rank: 7, major: N, name: persons, value: Besser, Carin, rank: 8, major: N, name: persons, value: Dessner, Aaron, rank: 9, major: N, name: persons, value: Schmidt, Erica (1975- ), rank: 10, major: N, name: organizations, value: National, The (Music Group), rank: 11, major: N",2022-02-24T00:36:54+0000,845,‘Cyrano’ Review: Who Wrote the Book of Love?,,,Who Gets to Write the Book of Love?,,,,By A.O. Scott,,Cyrano,"['Drama', 'Romance']",['English'],"['Canada', 'United Kingdom', 'United States of America']"
https://www.nytimes.com/2022/02/11/movies/the-in-between-review.html,A teenage girl thinks that her dead boyfriend’s spirit is reaching out from the Great Beyond.,The New York Times,"name: persons, value: King, Joey, rank: 1, major: N, name: persons, value: Allen, Kyle (1994- ), rank: 2, major: N, name: subject, value: Movies, rank: 3, major: N, name: persons, value: Posin, Arie, rank: 4, major: N, name: creative_works, value: The In Between (Movie), rank: 5, major: N",2022-02-11T08:00:06+0000,285,‘The In Between’ Review: Love Never Dies,,,The In Between,,,,By Lena Wilson,,The In Between,"['Romance', 'Science Fiction', 'Drama']",['English'],['United States of America']
https://www.nytimes.com/2022/02/04/movies/book-of-love-review.html,"Unbeknown to the author of an uninspired romance novel, the book takes a sharp turn into erotic territory in its Spanish-language release.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Claflin, Sam, rank: 2, major: N, name: persons, value: Cal y Mayor, Analeine, rank: 3, major: N, name: creative_works, value: Book of Love (Movie), rank: 4, major: N",2022-02-04T05:01:04+0000,269,‘Book of Love’ Review: Lust (Eventually) in Translation,,,Book of Love,,,,By Natalia Winkelman,,Book of Love,"['Comedy', 'Romance', 'Drama']","['English', 'Spanish', 'Portuguese']","['Mexico', 'United Kingdom', 'United States of America']"
https://www.nytimes.com/2022/02/03/movies/lingui-the-sacred-bonds-review.html,"In this electric liberation story from Chad, a mother struggles to protect her daughter’s future and finds both herself and a world of possibility.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Haroun, Mahamat-Saleh, rank: 2, major: N, name: creative_works, value: Lingui, the Sacred Bonds (Movie), rank: 3, major: N",2022-02-03T19:21:56+0000,852,"‘Lingui, the Sacred Bonds’ Review: Love, Ferocious and Limitless",Critic’s Pick,,"Love, Ferocious and Limitless",,,,By Manohla Dargis,,"Lingui, the Sacred Bonds",['Drama'],"['Arabic', 'French']","['Germany', 'Belgium', 'Chad', 'France']"
https://www.nytimes.com/2022/01/13/movies/the-pink-cloud-review.html,Iuli Gerbase’s first feature film reflects a funhouse-mirror image of our present lives.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Pink Cloud (Movie), rank: 2, major: N, name: persons, value: Gerbase, Iuli, rank: 3, major: N",2022-01-13T12:00:05+0000,316,‘The Pink Cloud’ Review: Love in Lockdown,,,The Pink Cloud,,,,By Claire Shaffer,,The Pink Cloud,"['Drama', 'Science Fiction']",['Portuguese'],['Brazil']
https://www.nytimes.com/2021/12/23/movies/a-journal-for-jordan-review.html,The actors Michael B. Jordan and Chanté Adams bring a compelling chemistry to the screen as opposites who fall for each other.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: A Journal for Jordan (Movie), rank: 2, major: N, name: persons, value: Washington, Denzel, rank: 3, major: N, name: persons, value: Jordan, Michael B, rank: 4, major: N, name: persons, value: Adams, Chante, rank: 5, major: N, name: subject, value: Books and Literature, rank: 6, major: N, name: creative_works, value: A Journal for Jordan: A Story of Love and Honor (Book), rank: 7, major: N, name: persons, value: Canedy, Dana, rank: 8, major: N, name: subject, value: Black People, rank: 9, major: N, name: subject, value: Blacks, rank: 10, major: N",2021-12-23T18:54:12+0000,505,‘A Journal for Jordan’ Review: Reflections on Love Built and Lost,,,Reflections on Love That’s Built and Lost,,,,By Lisa Kennedy,,A Journal for Jordan,"['Drama', 'Romance']",['English'],"['Canada', 'United States of America']"
https://www.nytimes.com/2021/12/08/movies/west-side-story-review.html,"Steven Spielberg rediscovers the breathing, troubling essence of a classic, building a bold and current screen musical with no pretense to perfection.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: subject, value: Theater, rank: 2, major: N, name: persons, value: Alvarez, David (1994- ), rank: 3, major: N, name: persons, value: Bernstein, Leonard, rank: 4, major: N, name: persons, value: DeBose, Ariana, rank: 5, major: N, name: persons, value: Kushner, Tony, rank: 6, major: N, name: persons, value: Laurents, Arthur, rank: 7, major: N, name: persons, value: Peck, Justin, rank: 8, major: N, name: persons, value: Robbins, Jerome, rank: 9, major: N, name: persons, value: Sondheim, Stephen, rank: 10, major: N, name: persons, value: Spielberg, Steven, rank: 11, major: N, name: persons, value: Tesori, Jeanine, rank: 12, major: N, name: glocations, value: New York City, rank: 13, major: N, name: creative_works, value: West Side Story (2021) (Movie), rank: 14, major: N",2021-12-08T14:55:30+0000,1316,"‘West Side Story’ Review: In Love and War, 1957 Might Be Tonight",Critic’s Pick,,"Meeting a Girl Named Maria, Again",,,,By A.O. Scott,,West Side Story,"['Drama', 'Romance', 'Crime']","['English', 'Spanish']",['United States of America']
https://www.nytimes.com/2021/11/11/movies/love-is-love-is-love-review.html,"The characters in this idle drama, directed by Eleanor Coppola, seem mostly content. That’s the problem.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Coppola, Eleanor, rank: 2, major: N, name: persons, value: Arquette, Rosanna, rank: 3, major: N, name: persons, value: Shepherd, Cybill, rank: 4, major: N, name: persons, value: Wilson, Rita, rank: 5, major: N, name: creative_works, value: Love Is Love Is Love (Movie), rank: 6, major: N",2021-11-11T12:00:06+0000,292,‘Love Is Love Is Love’ Review: Aging Too Gracefully,,,Love Is Love Is Love,,,,By Teo Bugbee,,Love Is Love Is Love,['Drama'],['Japanese'],['Japan']
https://www.nytimes.com/2021/11/05/movies/love-hard-review.html,"When a perennially single journalist travels across the country to meet her dream guy, she finds she’s been catfished.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Love Hard (Movie), rank: 2, major: N, name: persons, value: Jimenez, Hernan, rank: 3, major: N",2021-11-05T07:01:03+0000,343,"‘Love Hard’ Review: Seeking Connection, Not Perfection",,,Love Hard,,,,By Concepción de León,,Love Hard,"['Comedy', 'Romance']",['English'],['United States of America']
https://www.nytimes.com/2021/10/14/movies/bergman-island-review.html,"In Mia Hansen-Love’s new film, Vicky Krieps and Tim Roth play filmmakers on the rocks in the Baltic Sea.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Bergman, Ingmar, rank: 2, major: N, name: persons, value: Roth, Tim, rank: 3, major: N, name: persons, value: Wasikowska, Mia, rank: 4, major: N, name: persons, value: Hansen-Love, Mia, rank: 5, major: N, name: creative_works, value: Bergman Island (Movie), rank: 6, major: N, name: persons, value: Krieps, Vicky, rank: 7, major: N",2021-10-14T16:00:06+0000,888,‘Bergman Island’ Review: Love Among the Cinephiles,critic’s pick,,Scenes From Not Quite a Marriage,,,,By A.O. Scott,,Bergman Island,"['Drama', 'Romance']","['German', 'English', 'Swedish']","['Belgium', 'France', 'Germany', 'Mexico', 'Sweden']"
https://www.nytimes.com/2021/10/14/movies/hard-luck-love-song-review.html,"Drawn from the plotline of a Todd Snider song, the film follows a pool shark and an escort, taking twists that are both violent and silly.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Dorman, Michael (1981- ), rank: 2, major: N, name: creative_works, value: Hard Luck Love Song (Movie), rank: 3, major: N, name: persons, value: Bush, Sophia (1982- ), rank: 4, major: N",2021-10-14T12:27:03+0000,320,‘Hard Luck Love Song’ Review: A Glossy Take on a Gritty Tune,,,Hard Luck Love Song,,,,By Glenn Kenny,,Hard Luck Love Song,"['Romance', 'Music', 'Drama', 'Thriller']","['English', 'Spanish']",['United States of America']
https://www.nytimes.com/2021/10/07/movies/south-of-heaven-review.html,Jason Sudeikis plays a paroled felon who vows to give his dying lover the best year of her life.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Sudeikis, Jason, rank: 2, major: N, name: persons, value: Lilly, Evangeline (1979- ), rank: 3, major: N, name: persons, value: Keshales, Aharon, rank: 4, major: N, name: creative_works, value: South of Heaven (Movie), rank: 5, major: N",2021-10-07T17:17:19+0000,323,‘South of Heaven’ Review: Anything for Love,,,South of Heaven,,,,By Amy Nicholson,,South of Heaven,"['Crime', 'Drama', 'Thriller']",['English'],"['United Kingdom', 'United States of America']"
https://www.nytimes.com/2021/09/16/movies/wife-of-a-spy-review-trust-or-fear-in-love-and-war.html,"In this latest work by Kiyoshi Kurosawa, a Japanese couple’s relationship is shaped by the forces of churning nationalism that surround it.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Kurosawa, Kiyoshi, rank: 2, major: N, name: creative_works, value: Wife of a Spy (Movie), rank: 3, major: N",2021-09-16T11:00:07+0000,448,‘Wife of a Spy’ Review: Trust or Fear in Love and War?,Critic’s Pick,,Marriage Amid Nationalism,,,,By Glenn Kenny,,Wife of a Spy,"['Drama', 'War', 'Thriller']","['English', 'Japanese']",['Japan']
https://www.nytimes.com/2021/09/02/movies/happier-than-ever-review.html,"In the Disney+ concert film “Happier Than Ever: A Love Letter to Los Angeles,” the pop star Billie Eilish pays tribute to the star-struck hauntedness of that city.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: subject, value: Music, rank: 2, major: N, name: persons, value: Eilish, Billie, rank: 3, major: N, name: persons, value: Rodriguez, Robert, rank: 4, major: N, name: creative_works, value: Happier Than Ever: A Love Letter to Los Angeles (Movie), rank: 5, major: N, name: persons, value: Osborne, Patrick (Film Director), rank: 6, major: N, name: glocations, value: Los Angeles (Calif), rank: 7, major: N",2021-09-02T11:00:07+0000,302,‘Happier Than Ever’ Review: Modern Pop Meets Classic Hollywood,,,Happier Than Ever:  A Love Letter  to Los Angeles,,,,By Teo Bugbee,,Happier Than Ever,['Drama'],['Portuguese'],['Brazil']
https://www.nytimes.com/2021/08/26/movies/together-review.html,Sharon Horgan and James McAvoy play a battling couple trapped in lockdown in this theatrical pandemic drama.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Together (Movie), rank: 2, major: N, name: persons, value: Daldry, Stephen, rank: 3, major: N, name: persons, value: McAvoy, James, rank: 4, major: N, name: persons, value: Horgan, Sharon (1970- ), rank: 5, major: N",2021-08-26T11:00:06+0000,412,‘Together’ Review: Love and Loathing in London,,,Love and Loathing in a Blighted London,,,,By Jeannette Catsoulis,,Together,"['Drama', 'Comedy']",['English'],['United Kingdom']
https://www.nytimes.com/2021/08/05/movies/annette-review.html,"Adam Driver and Marion Cotillard are star-crossed lovers in this hallucinatory musical, written by Sparks and directed by Leos Carax.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Carax, Leos, rank: 2, major: N, name: persons, value: Cotillard, Marion, rank: 3, major: N, name: persons, value: Driver, Adam, rank: 4, major: N, name: persons, value: Mael, Ron, rank: 5, major: N, name: persons, value: Mael, Russell, rank: 6, major: N, name: creative_works, value: Annette (Movie), rank: 7, major: N, name: organizations, value: Sparks (Music Group), rank: 8, major: N",2021-08-05T11:00:07+0000,1069,‘Annette’ Review: Love Hurts,Critic’s Pick,,A Star Is Born. You Won’t Like Him.,,,,By A.O. Scott,,Annette,"['Drama', 'Romance']","['English', 'French']","['Belgium', 'France', 'Germany', 'Greece', 'Japan', 'Mexico', 'Switzerland']"
https://www.nytimes.com/2021/07/29/movies/resort-to-love-review.html,"In this romantic comedy, a woman reeling from a failed engagement and a flailing career escapes to a glamorous island resort.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Milian, Christina, rank: 2, major: N, name: creative_works, value: Resort to Love (Movie), rank: 3, major: N, name: persons, value: Tsuchida, Steven, rank: 4, major: N",2021-07-29T11:00:07+0000,310,‘Resort to Love’ Review: A Struggling Singer in Paradise,,,"Her Ex Returns, With His Bride-to-Be",,,,By Concepción de León,,Resort to Love,"['Romance', 'Comedy']",['English'],['United States of America']
https://www.nytimes.com/2021/07/23/movies/woodstock-99-peace-love-and-rage-review.html,An HBO documentary examines a music festival that went so far off the rails that it defined an era.,The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: persons, value: Price, Garret, rank: 2, major: N, name: creative_works, value: Woodstock 99: Peace, Love and Rage (Movie), rank: 3, major: N, name: subject, value: Woodstock Music Festivals, rank: 4, major: N",2021-07-23T11:00:05+0000,418,"‘Woodstock 99: Peace, Love and Rage’ Review: How a Festival Went Wrong",Critic’s Pick,,"Three Days of Violence, Misogyny and $4 Water",,,,By Elisabeth Vincentelli,,"Woodstock 99: Peace, Love and Rage","['Documentary', 'Music']",['English'],['United States of America']
https://www.nytimes.com/2021/07/14/movies/casanova-last-love-review-reappraising-a-philanderer.html,Benoît Jacquot’s erotic costume drama envisions the Italian playboy as a weathered sad sack living in exile.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Jacquot, Benoit, rank: 2, major: N, name: creative_works, value: Casanova, Last Love (Movie), rank: 3, major: N",2021-07-14T22:12:43+0000,312,"‘Casanova, Last Love’ Review: Reappraising a Philanderer",,,"Casanova, Last Love",,,,By Beatrice Loayza,,"Casanova, Last Love","['Drama', 'Romance']","['English', 'French', 'German', 'Italian']","['Belgium', 'France', 'United States of America']"
https://www.nytimes.com/2021/07/08/movies/running-against-the-wind-review.html,Two childhood best friends reunite in this unfocused yet uplifting sports drama by the filmmaker Jan Philipp Weyl.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Running Against the Wind (Movie), rank: 2, major: N, name: persons, value: Weyl, Jan Philipp, rank: 3, major: N",2021-07-08T11:00:05+0000,342,‘Running Against the Wind’ Review: Love and Friendship in Addis Ababa,,,Running Against the Wind,,,,By Beatrice Loayza,,Running Against the Wind,['Drama'],['Amharic'],"['Ethiopia', 'Germany']"
https://www.nytimes.com/2021/06/10/movies/asia-review.html,This drama about a young single mother and a terminally ill daughter avoids sentimentalism but indulges heavily in dourness.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Haas, Shira, rank: 2, major: N, name: persons, value: Pribar, Ruthy, rank: 3, major: N, name: persons, value: Yiv, Alena, rank: 4, major: N",2021-06-10T11:00:15+0000,290,‘Asia’ Review: Tough Love and an Indecent Proposal,,,Asia,,,,By Devika Girish,,Asia,"['Comedy', 'Romance']","['Cantonese', 'Mandarin', 'English']",['United States of America']
https://www.nytimes.com/2021/06/03/movies/undine-review.html,"Paula Beer and Franz Rogowski, who made an impression in 2019’s “Transit,” are reunited by the director Christian Petzold for this adaptation of a European myth.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Petzold, Christian, rank: 2, major: N, name: persons, value: Rogowski, Franz, rank: 3, major: N, name: creative_works, value: Undine (Movie), rank: 4, major: N, name: persons, value: Beer, Paula (1995- ), rank: 5, major: N",2021-06-03T11:00:08+0000,535,‘Undine’ Review: Love In and Out of the Water,Critic’s Pick,,She’s Like a Sprite Out of Water,,,,By Glenn Kenny,,Undine,"['Fantasy', 'Drama', 'Romance']","['English', 'German', 'Spanish']","['France', 'Germany']"
https://www.nytimes.com/2021/05/20/movies/this-town-review.html,This small-town comedy from New Zealand looks at the romance between a country girl and a man accused of killing his family.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: This Town (Movie), rank: 2, major: N, name: persons, value: White, David (Director), rank: 3, major: N",2021-05-20T20:19:17+0000,287,‘This Town’ Review: Love and Rifles,,,This Town,,,,By Devika Girish,,This Town,['Comedy'],['English'],['New Zealand']
https://www.nytimes.com/2021/04/22/movies/tu-me-manques-review.html,A conservative father who could not accept his son’s sexuality is led on a contemplative tour of queer life in New York in this Bolivian film.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Tu Me Manques (Movie), rank: 2, major: N, name: persons, value: Martinez, Oscar (1949- ), rank: 3, major: N, name: persons, value: Barbosa, Fernando (Actor), rank: 4, major: N, name: persons, value: Bellott, Rodrigo, rank: 5, major: N, name: glocations, value: Bolivia, rank: 6, major: N",2021-04-22T11:00:07+0000,301,‘Tu Me Manques’ Review: Traces of a Lost Love,,,Tu Me Manques,,,,By Teo Bugbee,,Tu Me Manques,"['Drama', 'Romance']","['English', 'Spanish']","['Bolivia', 'United States of America']"
https://www.nytimes.com/2021/04/15/movies/monday-review.html,"Fiery physical contact keeps an expat couple together in Greece, and the sex scenes are enough for a half-dozen movies.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Papadimitropoulos, Argyris, rank: 2, major: N, name: persons, value: Stan, Sebastian, rank: 3, major: N, name: persons, value: Gough, Denise (1980- ), rank: 4, major: N, name: creative_works, value: Monday (Movie), rank: 5, major: N",2021-04-15T11:00:08+0000,349,‘Monday’ Review: A Year of Love and Its Hangovers,,,Monday,,,,By Glenn Kenny,,Monday,"['Drama', 'Romance']","['English', 'Greek']","['Greece', 'United Kingdom', 'United States of America']"
https://www.nytimes.com/2021/04/15/movies/ride-or-die-review.html,"After upending her life, a woman runs away with her longtime crush in this puzzling Japanese drama.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Ride or Die (Movie), rank: 2, major: N, name: persons, value: Hiroki, Ryuichi, rank: 3, major: N",2021-04-15T11:00:03+0000,338,‘Ride or Die’ Review: Killing for Love,,,This Is Somehow a Love That’s Worth Killing For,,,,By Natalia Winkelman,,Ride or Die,"['Action', 'Crime', 'Thriller', 'Comedy']",['English'],['United States of America']
https://www.nytimes.com/2021/04/09/movies/future-people-review.html,This documentary chronicles eight years in the lives of a group of children who form a bond after discovering they were conceived by the same sperm donor.,The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: creative_works, value: Future People: The Family of Donor 5114 (Movie), rank: 2, major: N, name: subject, value: ARTIFICIAL INSEMINATION, rank: 3, major: N, name: subject, value: Children and Childhood, rank: 4, major: N, name: persons, value: Rothman, Michael (Filmmaker), rank: 5, major: N",2021-04-09T11:00:04+0000,317,"‘Future People’ Review: Connected by Biology, Bonded by Love",,,So Many Siblings  Seeking One Another,,,,By Natalia Winkelman,,Future People,['Documentary'],['English'],['United States of America']
https://www.nytimes.com/2021/03/18/movies/luz-review.html,"In this romantic drama from Jon Garcia, two men find love in prison, then try to make it work on the outside.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Luz (Movie), rank: 2, major: N, name: persons, value: Garcia, Jon (1979- ), rank: 3, major: N",2021-03-18T11:00:08+0000,296,‘Luz’ Review: Love In and Out of Lockup,,,Luz,,,,By Teo Bugbee,,Luz,"['Horror', 'Mystery', 'Thriller']","['German', 'Spanish', 'English']",['Germany']
https://www.nytimes.com/2021/03/18/movies/happily-review.html,"In this keeps-you-guessing comedy, Joel McHale and Kerry Bishé play a couple married for 14 years whose mutual passion is undimmed, to the annoyance of their friends.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Happily (Movie), rank: 2, major: N, name: persons, value: Grabinski, BenDavid, rank: 3, major: N",2021-03-18T11:00:06+0000,344,‘Happily’ Review: Does Long-Lived Love Mean You Need Treatment?,,,Happily,,,,By Glenn Kenny,,Happily,"['Comedy', 'Romance', 'Science Fiction', 'Thriller']",['English'],['United States of America']
https://www.nytimes.com/2021/02/23/movies/this-is-the-life-review.html,"Ava DuVernay’s 2008 documentary, now streaming on Netflix, is a personal love letter to a slice of Los Angeles’s 1990s hip-hop scene.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: subject, value: Rap and Hip-Hop, rank: 2, major: N, name: persons, value: DuVernay, Ava, rank: 3, major: N, name: subject, value: Black People, rank: 4, major: N, name: subject, value: Blacks, rank: 5, major: N, name: glocations, value: California, rank: 6, major: N, name: glocations, value: Los Angeles (Calif), rank: 7, major: N, name: creative_works, value: This Is the Life (Movie), rank: 8, major: N",2021-02-23T19:47:00+0000,470,‘This Is the Life’ Review: A Valuable Part of Hip-Hop History,Critic’s Pick,,A Love Letter to 1990s California Hip-Hop,,,,By Robert Daniels,,This Is the Life,"['Documentary', 'Music']",['English'],['United States of America']
https://www.nytimes.com/2021/02/11/movies/to-all-the-boys-always-and-forever-review.html,"This final installment of the Netflix rom-com trilogy is earnest, bright-eyed and without a hint of cynicism.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Condor, Lana, rank: 2, major: N, name: persons, value: Fimognari, Michael, rank: 3, major: N, name: persons, value: Centineo, Noah, rank: 4, major: N, name: creative_works, value: To All the Boys: Always and Forever (Movie), rank: 5, major: N",2021-02-12T02:00:03+0000,482,‘To All the Boys: Always and Forever’ Review: Love Sweet Love,,,A Rom-Com Sequel That May Cause Cavities,,,,By Maya Phillips,,To All the Boys: Always and Forever,"['Romance', 'Comedy', 'Drama']","['English', 'Korean']",['United States of America']
https://www.nytimes.com/2021/02/11/movies/young-hearts-review.html,"The brother and sister filmmakers Sarah Sherman and Zachary Ray Sherman deliver romance, unadorned.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Young Hearts (Movie), rank: 2, major: N, name: persons, value: Sherman, Sarah (Film Director), rank: 3, major: N, name: persons, value: Sherman, Zachary Ray (1984- ), rank: 4, major: N",2021-02-11T12:00:06+0000,324,‘Young Hearts’ Review: Movie Love by Algorithm,,,Young Hearts,,,,By Kristen Yoonsoo Kim,,Young Hearts,"['Drama', 'Family']","['Dutch', 'French']","['Belgium', 'Netherlands']"
https://www.nytimes.com/2021/02/04/movies/little-fish-review.html,This sci-fi romance imagines a world with widespread memory loss through the eyes of one couple.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Little Fish (Movie), rank: 2, major: N, name: persons, value: Hartigan, Chad, rank: 3, major: N",2021-02-04T12:00:06+0000,315,‘Little Fish’ Review: Do You Remember Love?,,,Little Fish,,,,By Kristen Yoonsoo Kim,,Little Fish,"['Romance', 'Science Fiction', 'Drama']",['English'],"['Canada', 'United States of America']"
https://www.nytimes.com/2021/02/04/movies/two-of-us-review-thwarted-love.html,An older lesbian couple is met with unexpected devastation in this aching romantic drama by Filippo Meneghetti.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Sukowa, Barbara, rank: 2, major: N, name: creative_works, value: Two of Us (Movie), rank: 3, major: N, name: persons, value: Meneghetti, Filippo, rank: 4, major: N",2021-02-04T12:00:03+0000,313,‘Two of Us’ Review: Thwarted Love,,,Two of Us,,,,By Beatrice Loayza,,Two of Us,"['Drama', 'Thriller']",['Tagalog'],['Philippines']
https://www.nytimes.com/2021/01/21/movies/atlantis-review-a-bleak-apocalypse-love-story.html,"Ukraine’s official Oscar entry, the movie depicts an all-too-convincing dystopia, with no fancy gadgets or cars.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Atlantis (Movie), rank: 2, major: N, name: persons, value: Vasyanovych, Valentyn, rank: 3, major: N",2021-01-21T12:00:06+0000,320,‘Atlantis’ Review: A Bleak Apocalypse Love Story,Critic’s Pick,,Atlantis,,,,By Glenn Kenny,,Atlantis,"['Music', 'Documentary']",['French'],"['France', 'Italy']"
https://www.nytimes.com/2021/01/21/movies/preparations-to-be-together-for-an-unknown-period-of-time-review.html,A neurosurgeon pursues the man of her dreams in this simmering portrait of obsession by the Hungarian filmmaker Lili Horvat.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Preparations to Be Together for an Unknown Period of Time (Movie), rank: 2, major: N, name: persons, value: Horvat, Lili, rank: 3, major: N",2021-01-21T12:00:03+0000,438,‘Preparations to Be Together’ Review: Mysteries of Love,Critic’s Pick,,"Neurosurgeon, Heal Thyself",,,,By Beatrice Loayza,,Preparations to Be Together,['Drama'],"['English', 'Hungarian']",['Hungary']
https://www.nytimes.com/2020/12/24/movies/review-your-name-engraved-herein.html,The filmmaker Patrick Liu keeps the focus on the two young men in this Taiwanese drama and blurs the rest.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: glocations, value: Taiwan, rank: 2, major: N, name: persons, value: Liu, Patrick (Filmmaker), rank: 3, major: N, name: creative_works, value: Your Name Engraved Herein (Movie), rank: 4, major: N",2020-12-24T12:00:06+0000,295,‘Your Name Engraved Herein’ Review: When Love Is All You Can See,,,Your Name Engraved Herein,,,,By Teo Bugbee,,Your Name Engraved Herein,"['Romance', 'Drama']","['Mandarin', 'English']","['Taiwan', 'United States of America']"
https://www.nytimes.com/2020/12/22/movies/sylvies-love-review.html,Tessa Thompson and Nnamdi Asomugha star in a swoony love story that wonderfully rethinks the classic Hollywood melodrama.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Asomugha, Nnamdi, rank: 2, major: N, name: persons, value: King, Aja Naomi, rank: 3, major: N, name: persons, value: Longoria, Eva, rank: 4, major: N, name: persons, value: Thompson, Tessa, rank: 5, major: N, name: glocations, value: Harlem (Manhattan, NY), rank: 6, major: N, name: creative_works, value: ""Sylvies Love (Movie)"", rank: 7, major: N, name: persons, value: Ashe, Eugene, rank: 8, major: N",2020-12-22T19:12:32+0000,1022,"‘Sylvie’s Love’ Review: In the Mood for Romance, Sighs and Tears",Critic’s Pick,,"Young Lovers Swoon, as Young Lovers Should",,,,By Manohla Dargis,,Sylvie,"['Romance', 'Drama', 'TV Movie']",['German'],['Germany']
https://www.nytimes.com/2020/12/21/movies/review-ariana-grande-excuse-me-i-love-you.html,"Sometimes it’s enough to adore a pop star from afar, even if you aren’t an Arianator.",The New York Times,"name: subject, value: Pop and Rock Music, rank: 1, major: N, name: subject, value: Documentary Films and Programs, rank: 2, major: N, name: creative_works, value: Ariana Grande: Excuse Me, I Love You (Movie), rank: 3, major: N, name: persons, value: Grande, Ariana, rank: 4, major: N, name: persons, value: Dugdale, Paul (1980- ), rank: 5, major: N, name: subject, value: Content Type: Personal Profile, rank: 6, major: N",2020-12-22T03:50:45+0000,380,"‘Ariana Grande: Excuse Me, I Love You’ Review: It’s Mutual",Streaming,,"Excuse Me, the Feeling Is Mutual",,,,By Chris Azzopardi,,"Ariana Grande: Excuse Me, I Love You","['Music', 'Documentary']",['English'],['United States of America']
https://www.nytimes.com/2020/12/17/movies/museum-town-review.html,This documentary looks at how a contemporary art museum in Western Massachusetts transformed a struggling small town.,The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: subject, value: Art, rank: 2, major: N, name: creative_works, value: Museum Town (Movie), rank: 3, major: N, name: persons, value: Trainer, Jennifer, rank: 4, major: N, name: organizations, value: Massachusetts Museum of Contemporary Art, rank: 5, major: N, name: subject, value: Museums, rank: 6, major: N, name: glocations, value: North Adams (Mass), rank: 7, major: N",2020-12-17T15:49:52+0000,280,‘Museum Town’ Review: A Love Letter to Mass MoCA,,,Museum Town,,,,By Lovia Gyarkye,,Museum Town,['Documentary'],['English'],['United States of America']
